Premier League
12,PARMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.6,5.0,7.0,10.3,10.9,13.0,12.1,11.6,9.8,8.2,6.0,2.8
13,CAGLIARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,1.6,2.6,4.4,6.5,8.7,10.5,13.0,13.7,14.3,13.6,10.3
14,GENOA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,4.6,7.7,10.2,11.7,12.8,12.2,10.8,9.2,7.3,6.2,4.0,2.0
15,ROMA,0.0,0.0,0.0,0.0,0.1,0.5,1.9,9.1,21.9,19.0,15.0,11.1,7.3,5.2,3.4,2.3,1.5,0.8,0.5,0.1
16,LECCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,2.1,4.1,5.8,7.8,10.5,11.7,12.3,13.1,12.7,11.0,7.5
17,VERONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,2.1,2.9,4.3,6.3,8.2,10.1,12.1,14.0,14.6,14.5,10.0
18,COMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.7,1.5,2.4,3.6,5.7,7.5,10.4,13.1,16.3,18.6,19.8
19,MONZA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,2.2,4.0,6.3,8.4,10.3,10.8,12.4,11.5,11.0,9.6,8.2,4.8
20,VENEZIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,1.7,2.4,3.8,5.6,8.7,13.0,21.4,42.0

La Liga
1,BARCELONA,57.0,32.3,9.6,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REAL MADRID,36.4,46.8,14.6,1.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ATLÉTICO,6.4,18.8,56.0,14.3,3.6,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ATHLETIC CLUB,0.2,1.5,12.4,44.8,25.1,9.6,4.1,1.4,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,VILLARREAL,0.1,0.6,5.7,25.7,33.8,16.9,8.8,4.6,2.2,0.8,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6,MALLORCA,0.0,0.0,0.0,0.5,2.6,7.6,11.7,14.5,15.8,13.9,12.2,8.1,5.1,3.6,2.3,1.1,0.6,0.3,0.1,0.0
7,OSASUNA,0.0,0.0,0.1,1.4,4.2,9.9,14.6,16.3,14.7,12.3,9.3,6.7,4.3,3.0,1.4,0.9,0.4,0.3,0.0,0.0
8,GIRONA,0.0,0.1,0.7,4.8,13.6,23.3,19.8,14.0,9.0,6.5,3.9,2.2,1.0,0.7,0.3,0.2,0.1,0.0,0.0,0.0
9,REAL SOCIEDAD,0.0,0.0,0.7,4.9,13.6,21.4,19.9,14.6,10.1,6.4,3.8,2.4,1.1,0.6,0.4,0.1,0.1,0.0,0.0,0.0
10,CELTA VIGO,0.0,0.0,0.0,0.1,0.8,2.7,5.7,8.5,11.3,12.7,13.5,11.6,10.7,8.1,5.7,3.8,2.5,1.5,0.7,0.2
11,BETIS,0.0,0.0,0.1,0.5,1.9,5.1,8.6,12.8,14.6,14.6,12.1,10.1,7.3,4.7,3.3,2.3,1.3,0.6,0.3,0.0
12,SEVILLA,0.0,0.0,0.0,0.1,0.4,1.6,3.4,6.2,8.6,11.6,13.2,13.3,11.3,10.1,7.5,5.3,3.7,2.3,1.1,0.3
13,VALLECANO,0.0,0.0,0.0,0.0,0.1,0.5,1.3,2.1,3.5,5.5,7.3,10.0,11.2,12.1,11.8,10.7,9.7,7.2,5.2,1.9
14,LAS PALMAS,0.0,0.0,0.0,0.0,0.0,0.1,0.8,1.6,2.7,4.1,6.0,8.2,10.9,11.8,11.9,11.3,11.2,9.1,7.2,3.1
15,LEGANÉS,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.9,1.9,3.4,5.0,7.1,9.1,11.0,12.7,14.0,14.4,12.9,6.9
16,ALAVÉS,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.8,1.2,2.1,3.6,5.8,7.5,9.1,11.2,12.9,13.0,13.5,12.6,6.5
17,GETAFE,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.9,1.3,2.7,4.1,6.2,7.8,9.6,12.3,14.4,15.4,16.0,8.6
18,ESPANYOL,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,1.0,1.7,2.5,4.0,6.2,7.8,9.9,11.6,12.7,15.3,16.8,9.8
19,VALENCIA,0.0,0.0,0.0,0.0,0.0,0.3,0.5,1.6,2.7,4.3,6.0,7.9,9.3,10.3,11.6,11.6,10.9,10.2,8.3,4.4
20,VALLADOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.7,1.1,2.1,3.1,5.5,9.9,18.7,58.3

Bundesliga
1,BAYERN MÜNCHEN,81.8,15.0,2.4,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,FRANKFURT,2.7,16.9,34.5,22.7,12.7,6.0,2.5,1.2,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,LEVERKUSEN,14.1,53.8,20.2,8.0,2.7,0.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,LEIPZIG,0.4,4.1,12.6,20.7,23.7,17.9,9.5,5.6,2.6,1.6,0.9,0.3,0.1,0.1,0.0,0.0,0.0,0.0
5,DORTMUND,1.0,8.8,22.3,27.2,20.0,10.7,5.5,2.5,1.3,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6,STUTTGART,0.0,1.1,5.6,13.0,20.4,22.6,15.3,9.2,5.9,3.3,1.9,1.1,0.4,0.2,0.1,0.0,0.0,0.0
7,FREIBURG,0.0,0.1,0.8,2.8,6.4,11.3,16.3,16.9,14.3,11.4,8.6,5.5,3.4,1.4,0.7,0.1,0.0,0.0
8,MAINZ 05,0.0,0.1,0.7,1.7,4.5,9.1,13.3,15.6,15.0,13.7,10.6,7.5,4.7,2.4,0.9,0.3,0.0,0.0
