Premier League
12,TORINO,0.0,0.0,0.0,0.0,0.1,0.4,1.7,9.2,19.9,18.8,14.5,11.7,8.3,5.8,4.2,2.4,1.6,0.8,0.4,0.1
13,CAGLIARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,1.5,3.1,4.5,6.4,8.9,10.9,12.5,13.9,14.7,13.4,9.6
14,GENOA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,4.2,7.5,9.8,12.0,12.7,12.4,11.0,9.2,7.9,5.8,4.1,2.0
15,ROMA,0.0,0.0,0.0,0.0,0.1,0.6,2.2,10.4,23.6,19.4,14.9,10.3,6.9,4.3,3.1,2.1,1.2,0.6,0.3,0.1
16,LECCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,2.3,4.0,6.0,7.6,9.8,11.5,12.8,12.9,12.7,11.9,7.2
17,VERONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.7,2.6,4.3,6.4,8.8,10.1,11.4,13.9,14.5,14.6,10.5
18,COMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,1.3,2.5,3.8,5.3,7.2,10.0,12.8,16.5,19.9,19.8
19,MONZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.2,4.1,6.5,8.5,10.2,11.7,12.1,11.9,10.7,9.5,7.7,4.4
20,VENEZIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,1.0,1.6,2.5,3.8,6.0,8.7,13.1,19.7,42.8

La Liga
1,BARCELONA,36.2,44.8,17.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REAL MADRID,57.6,32.9,8.9,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ATLÉTICO,6.0,20.6,58.6,11.1,2.7,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ATHLETIC CLUB,0.1,0.7,6.6,33.7,29.3,14.8,7.4,4.0,1.9,1.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,VILLARREAL,0.0,0.8,7.3,36.3,27.0,14.2,7.5,3.8,1.7,0.8,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,MALLORCA,0.0,0.0,0.1,1.9,5.3,11.6,15.3,17.5,15.1,11.8,8.4,5.3,3.5,1.9,1.1,0.6,0.3,0.2,0.0,0.0
7,OSASUNA,0.0,0.0,0.1,1.3,4.6,8.8,12.9,15.1,16.1,13.6,9.3,7.0,4.3,3.0,1.7,1.1,0.6,0.3,0.1,0.0
8,GIRONA,0.0,0.0,0.6,6.3,13.3,20.4,19.9,14.7,10.2,6.3,3.8,2.1,1.2,0.7,0.3,0.1,0.1,0.0,0.0,0.0
9,REAL SOCIEDAD,0.0,0.0,0.7,6.5,14.3,21.7,19.7,14.6,9.5,6.2,3.0,1.8,1.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0
10,BETIS,0.0,0.0,0.0,0.5,2.1,4.0,8.1,12.4,15.1,15.4,13.2,10.0,6.9,4.8,3.2,2.1,1.3,0.6,0.2,0.1
11,SEVILLA,0.0,0.0,0.0,0.1,0.6,1.5,3.4,6.3,9.1,12.5,14.1,13.4,11.3,8.9,6.8,4.8,3.4,2.3,1.2,0.3
12,CELTA VIGO,0.0,0.0,0.0,0.1,0.3,1.3,3.0,4.8,8.1,10.7,13.0,13.3,11.5,9.5,8.3,6.2,4.6,3.1,1.8,0.4
13,VALLECANO,0.0,0.0,0.0,0.0,0.1,0.5,1.0,2.0,3.7,5.5,8.1,10.2,11.3,11.6,10.6,10.2,10.0,7.4,6.0,1.9
14,LAS PALMAS,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.3,2.5,4.0,6.1,9.0,9.9,11.5,11.9,12.3,10.7,9.2,7.4,3.5
15,LEGANÉS,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,1.1,2.0,3.8,5.3,7.0,9.4,10.7,12.0,13.6,14.4,13.2,6.8
16,ALAVÉS,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.9,1.4,2.6,4.4,5.6,8.3,10.0,11.2,12.0,12.7,12.3,11.9,6.3
17,GETAFE,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.1,1.8,3.4,5.0,6.6,8.3,10.1,12.9,13.2,15.1,14.5,7.4
18,ESPANYOL,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.0,1.9,3.5,4.2,6.7,8.4,10.0,11.3,13.2,14.7,14.8,9.7
19,VALENCIA,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.3,2.2,3.8,5.1,7.5,9.5,10.3,11.6,11.0,11.1,11.2,9.8,5.1
20,VALLADOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.9,1.1,2.2,3.2,5.4,9.1,18.9,58.8

Bundesliga
1,BAYERN MÜNCHEN,81.7,14.3,3.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,FRANKFURT,3.1,20.3,36.4,20.8,11.3,4.4,2.2,0.9,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,LEVERKUSEN,13.9,52.4,20.9,8.5,3.1,0.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,LEIPZIG,0.3,2.9,11.6,20.5,25.3,17.4,10.2,5.8,2.9,1.6,0.8,0.5,0.2,0.0,0.0,0.0,0.0,0.0
5,DORTMUND,1.0,8.9,21.3,29.3,20.1,10.8,4.8,1.9,1.1,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6,FREIBURG,0.0,0.1,1.0,3.5,7.6,13.5,17.2,15.7,13.4,10.1,7.8,5.0,2.9,1.3,0.8,0.1,0.0,0.0
7,MAINZ 05,0.0,0.1,0.4,2.0,4.9,9.3,13.9,15.4,14.3,12.9,10.9,7.6,4.7,2.4,0.8,0.3,0.0,0.0
8,WOLFSBURG,0.0,0.1,0.5,1.6,3.7,8.1,12.1,14.5,14.7,14.0,11.6,8.9,5.5,3.0,1.3,0.5,0.1,0.0
9,STUTTGART,0.1,0.9,4.4,11.2,18.7,22.2,15.7,10.3,6.9,4.5,2.5,1.5,0.8,0.4,0.1,0.0,0.0,0.0
10,M'GLADBACH,0.0,0.0,0.1,0.5,1.4,3.7,6.7,9.8,12.0,14.2,14.6,14.1,10.8,6.7,3.7,1.5,0.2,0.0
11,UNION BERLIN,0.0,0.0,0.0,0.4,1.3,3.0,5.7,8.4,11.1,13.1,15.3,14.9,11.7,7.8,4.8,2.1,0.2,0.0
12,BREMEN,0.0,0.0,0.2,0.9,2.4,5.9,9.0,12.6,14.5,14.3,12.8,11.4,7.8,4.7,2.5,1.0,0.1,0.0
