Premier League
14,LAS PALMAS,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.2,2.4,4.1,6.2,8.4,10.6,11.7,11.9,11.5,11.1,9.3,7.5,3.3
15,LEGANÉS,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,1.1,2.1,3.4,5.4,7.5,8.5,11.2,13.0,13.6,14.4,12.5,6.6
16,ALAVÉS,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,1.5,2.6,4.0,5.8,7.8,9.6,11.8,12.4,12.7,12.9,11.4,6.4
17,GETAFE,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.9,2.1,3.0,5.2,6.8,8.8,10.7,11.7,14.1,14.3,14.2,7.5
18,ESPANYOL,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.8,1.8,2.9,4.4,6.1,7.6,9.2,10.7,13.6,15.1,17.3,10.1
19,VALENCIA,0.0,0.0,0.0,0.0,0.1,0.2,0.4,1.2,2.1,3.5,5.3,7.6,9.1,10.8,11.1,11.7,11.3,11.4,9.8,4.5
20,VALLADOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,0.6,1.1,1.8,3.2,4.9,9.6,18.8,59.3

Bundesliga
1,BAYERN MÜNCHEN,80.8,14.9,3.4,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,FRANKFURT,3.3,19.6,35.9,22.0,10.9,5.2,2.0,0.6,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,LEVERKUSEN,14.4,53.5,20.3,8.0,2.8,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,LEIPZIG,0.3,3.1,11.6,20.7,25.0,16.9,10.5,5.5,3.2,1.9,0.8,0.3,0.1,0.1,0.0,0.0,0.0,0.0
5,DORTMUND,1.0,7.7,21.8,29.0,20.5,10.4,4.9,2.6,1.2,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6,FREIBURG,0.0,0.1,0.9,3.0,7.0,12.2,15.6,15.5,14.2,11.4,8.4,5.8,3.3,1.6,0.7,0.3,0.0,0.0
